data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\02 Asset II - Oltenia\Oltenia\NFO wells Asset II(1),NFO wells Asset II(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\02 Asset II - Oltenia\Oltenia\Portfolio Optimisation Asset II(1),Portfolio Optimisation Asset II(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\02 Asset II - Oltenia\Oltenia\RO_ADP Class 4 Asset II(1),RO_ADP Class 4 Asset II(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\02 Asset II - Oltenia\Oltenia\Totea Deep Compressors(1),Totea Deep Compressors(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest,03 Asset III - Muntenia Vest,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest,Muntenia Vest,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\Base Asset III MTP 2020(1),Base Asset III MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\Drilling program contingent&notional Asset III(1),Drilling program contingent&notional Asset III(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\Drilling&Sidetracks program 2019 Asset III(1),Drilling&Sidetracks program 2019 Asset III(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\Drilling&Sidetracks program 2020 Asset III(1),Drilling&Sidetracks program 2020 Asset III(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\NFO development wells Asset III(1),NFO development wells Asset III(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\NFO wells Asset III(1),NFO wells Asset III(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\Portfolio Optimisation Asset III(1),Portfolio Optimisation Asset III(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\RO_ADP Class 4 Asset III(1),RO_ADP Class 4 Asset III(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\03 Asset III - Muntenia Vest\Muntenia Vest\Vata Polymer Pilot Phase 1(1),Vata Polymer Pilot Phase 1(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia,04 Asset IV - Moesia,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia\Moesia,Moesia,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia\Moesia\Base Asset IV MTP 2020(1),Base Asset IV MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia\Moesia\Drilling program contingent&notional Asset IV(1),Drilling program contingent&notional Asset IV(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia\Moesia\Drilling&Sidetracks program 2019 Asset IV(1),Drilling&Sidetracks program 2019 Asset IV(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia\Moesia\Drilling&Sidetracks program 2020 Asset IV(1),Drilling&Sidetracks program 2020 Asset IV(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia\Moesia\FRD Videle G2 Phase 1 Plan(1),FRD Videle G2 Phase 1 Plan(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia\Moesia\Portfolio Optimisation Asset IV(1),Portfolio Optimisation Asset IV(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\04 Asset IV - Moesia\Moesia\RO_ADP Class 4 Asset IV(1),RO_ADP Class 4 Asset IV(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central,05 Asset VI - Muntenia Central,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central,Muntenia Central,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central\Base Asset VI MTP 2020(1),Base Asset VI MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central\Drilling program contingent&notional Asset VI(1),Drilling program contingent&notional Asset VI(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central\Drilling&Sidetracks program 2019 Asset VI(1),Drilling&Sidetracks program 2019 Asset VI(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central\Drilling&Sidetracks program 2020 Asset VI(1),Drilling&Sidetracks program 2020 Asset VI(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central\FRD Viforata(1),FRD Viforata(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central\NFO wells Asset VI(1),NFO wells Asset VI(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central\Portfolio Optimisation Asset VI(1),Portfolio Optimisation Asset VI(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\05 Asset VI - Muntenia Central\Muntenia Central\RO_ADP Class 4 Asset VI(1),RO_ADP Class 4 Asset VI(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest,06 Asset VII - Muntenia Vest,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest,Muntenia Vest,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest\Base Asset VII MTP 2020(1),Base Asset VII MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest\Development seismic Asset VII(1),Development seismic Asset VII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest\Drilling program contingent&notional Asset VII(1),Drilling program contingent&notional Asset VII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest\Drilling&Sidetracks program 2019 Asset VII(1),Drilling&Sidetracks program 2019 Asset VII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest\Drilling&Sidetracks program 2020 Asset VII(1),Drilling&Sidetracks program 2020 Asset VII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest\NFO Tintea North 685(1),NFO Tintea North 685(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest\Portfolio Optimisation Asset VII(1),Portfolio Optimisation Asset VII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\06 Asset VII - Muntenia Vest\Muntenia Vest\RO_ADP Class 4 Asset VII(1),RO_ADP Class 4 Asset VII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\07 Asset VIII - Moldova Nord,07 Asset VIII - Moldova Nord,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\07 Asset VIII - Moldova Nord\Moldova Nord,Moldova Nord,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\07 Asset VIII - Moldova Nord\Moldova Nord\Base Asset VIII MTP 2020(1),Base Asset VIII MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\07 Asset VIII - Moldova Nord\Moldova Nord\Drilling program contingent&notional Asset VIII(1),Drilling program contingent&notional Asset VIII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\07 Asset VIII - Moldova Nord\Moldova Nord\Drilling&Sidetracks program 2019 Asset VIII(1),Drilling&Sidetracks program 2019 Asset VIII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\07 Asset VIII - Moldova Nord\Moldova Nord\Drilling&Sidetracks program 2020 Asset VIII(1),Drilling&Sidetracks program 2020 Asset VIII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\07 Asset VIII - Moldova Nord\Moldova Nord\Portfolio Optimisation Asset VIII(1),Portfolio Optimisation Asset VIII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\07 Asset VIII - Moldova Nord\Moldova Nord\RO_ADP Class 4 Asset VIII(1),RO_ADP Class 4 Asset VIII(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud,08 Asset IX - Moldova Sud,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud,Moldova Sud,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\Base Asset IX MTP 2020(1),Base Asset IX MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\Drilling program contingent&notional Asset IX(1),Drilling program contingent&notional Asset IX(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\Drilling&Sidetracks program 2019 Asset IX(1),Drilling&Sidetracks program 2019 Asset IX(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\Drilling&Sidetracks program 2020 Asset IX(1),Drilling&Sidetracks program 2020 Asset IX(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\Portfolio Optimisation Asset IX(1),Portfolio Optimisation Asset IX(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\RO_ADP Class 4 Asset IX(1),RO_ADP Class 4 Asset IX(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\EOR Polymer Pilot Independenta(1),EOR Polymer Pilot Independenta(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\FRD Barbuncesti pre TG2(1),FRD Barbuncesti pre TG2(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\FRD Barbuncesti(1),FRD Barbuncesti(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\08 Asset IX - Moldova Sud\Moldova Sud\Polymer Injection Rollout Field Independenta(1),Polymer Injection Rollout Field Independenta(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar,09 Asset X - Petromar,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar,Petromar,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\Base Asset X MTP 2020(1),Base Asset X MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\FRD Petromar(1),FRD Petromar(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\Key well 822bisA(1),Key well 822bisA(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\Key well I9A(1),Key well I9A(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\Key Well L2A(1),Key Well L2A(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\Key Well L4A(1),Key Well L4A(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\Key Well L8A(1),Key Well L8A(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\Key well LO1A(1),Key well LO1A(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\09 Asset X - Petromar\Petromar\Lebada Albian Development(1),Lebada Albian Development(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\10 NOA,10 NOA,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\10 NOA\NOA,NOA,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\10 NOA\NOA\EDF Padina Nord(1),EDF Padina Nord(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\10 NOA\NOA\PEC Ticleni MTP 2020(1),PEC Ticleni MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\10 NOA\NOA\PEC Timis MTP 2020(1),PEC Timis MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\10 NOA\NOA\PEC Turnu MTP 2020(1),PEC Turnu MTP 2020(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\11 E&P Petrom,11 E&P Petrom,Asset,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\11 E&P Petrom\E&P Petrom,E&P Petrom,Reservoir Group,Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\11 E&P Petrom\E&P Petrom\Annex P Abandonment(1),Annex P Abandonment(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
data.Romania,Data access to country Romania,MTP2020,Organization\Romania\ROU\ROU 1\11 E&P Petrom\E&P Petrom\Assets and Headquarters General and Administration(1),Assets and Headquarters General and Administration(1),Project ROU (PRMS),Allow,Allow,NULL,NULL
